Date,Close,High,Low,Open,Volume,asset_x,SplyCur,asset_y,AdrActCnt,MarketCap,Return
2019-07-12,276.27670288,278.85559082,268.00003052,268.69226074,8148936015.00000000,eth,106874040.65572999,eth,343689,29526807575.92000198,0.02818217
2019-07-13,269.45880127,276.68524170,263.06826782,276.28912354,6716829429.00000000,eth,106887692.09322999,eth,287614,28801829381.90850830,-0.02467780
2019-07-14,227.57806396,269.64123535,227.26921082,269.28161621,8578339386.00000000,eth,106901471.78072999,eth,297781,24328429982.85090637,-0.15542538
2019-07-15,229.77600098,235.02565002,210.39126587,227.96505737,9723674244.00000000,eth,106914975.53072999,eth,360602,24566495521.95817184,0.00965795
2019-07-16,199.18867493,234.51383972,197.37789917,229.74865723,9036620494.00000000,eth,106928521.15572999,eth,268611,21298950440.88764572,-0.13311802
2019-07-17,211.48497009,217.97563171,193.99041748,199.06678772,9387747640.00000000,eth,106942169.21822999,eth,312639,22616661458.77368546,0.06173190
2019-07-18,226.56616211,229.23939514,208.03773499,211.44461060,9327816059.00000000,eth,106955873.96822999,eth,308987,24232581880.03587723,0.07131094
2019-07-19,221.33341980,226.94047546,215.83824158,226.65769958,7606433131.00000000,eth,106969358.15572999,eth,296342,23675893854.39784622,-0.02309587
2019-07-20,229.11921692,234.19845581,221.18948364,221.41265869,7976245988.00000000,eth,106983064.53072999,eth,293720,24511875968.86985016,0.03517678
2019-07-21,225.63076782,229.86166382,219.02775574,229.16769409,6685082868.00000000,eth,106996551.03072999,eth,284257,24141713963.39783096,-0.01522548
2019-07-22,217.56001282,226.86257935,213.44837952,225.69865417,6338843919.00000000,eth,107010219.28072999,eth,332359,23281144678.30656433,-0.03576974
2019-07-23,212.72851562,218.51805115,209.63812256,217.56846619,6976091534.00000000,eth,107023884.34322999,eth,295644,22767032052.75699615,-0.02220765
2019-07-24,217.04637146,217.53543091,203.89340210,212.55381775,7168982843.00000000,eth,107037548.03072999,eth,268921,23232111410.04122925,0.02029749
2019-07-25,219.61799622,224.25419617,216.13514709,216.96911621,6731281160.00000000,eth,107051108.84322999,eth,271079,23510350016.83185196,0.01184827
2019-07-26,219.62960815,220.23638916,214.12568665,219.62812805,5729852178.00000000,eth,107064779.40572999,eth,314692,23514595548.00671387,0.00005287
2019-07-27,207.40830994,223.51725769,204.90393066,219.61763000,6257703908.00000000,eth,107078460.46822999,eth,279933,22208962516.32041931,-0.05564504
2019-07-28,211.18655396,212.04183960,202.25289917,207.41377258,5504887934.00000000,eth,107092025.03072999,eth,292897,22616395722.31082916,0.01821645
2019-07-29,211.26805115,213.93205261,208.76431274,211.12365723,5485190664.00000000,eth,107105514.65572999,eth,304681,22627973348.46188736,0.00038590
2019-07-30,210.52259827,213.61407471,206.86761475,211.33920288,5489918859.00000000,eth,107119257.59322999,eth,331809,22551024432.91616821,-0.00352847
2019-07-31,218.65414429,218.65414429,210.43791199,210.49241638,6003828340.00000000,eth,107132781.40572999,eth,294035,23425026643.36783218,0.03862553
2019-08-01,217.80844116,218.81265259,212.91450500,218.55459595,5965442642.00000000,eth,107146313.28072999,eth,269308,23337371471.94281387,-0.00386777
2019-08-02,217.87156677,222.18257141,215.97583008,217.88446045,6159440229.00000000,eth,107160090.46822999,eth,299037,23347136805.79192352,0.00028982
2019-08-03,222.49034119,224.62322998,217.33174133,217.89555359,5697798687.00000000,eth,107173765.53072999,eth,259678,23845127659.17658234,0.02119953
2019-08-04,222.66972351,224.22729492,218.49217224,222.58081055,5238542572.00000000,eth,107187363.34322999,eth,301295,23867380559.48248672,0.00080625
2019-08-05,234.21502686,235.63528442,222.60388184,222.65087891,7765060287.00000000,eth,107201011.90572999,eth,335179,25108087882.43397522,0.05184945
2019-08-06,226.02064514,239.11590576,223.55117798,234.24559021,7647742672.00000000,eth,107214614.40572999,eth,346542,24232716316.59114456,-0.03498658
2019-08-07,226.39100647,229.65657043,222.77545166,225.92529297,7020342210.00000000,eth,107228304.71822999,eth,310904,24275523827.20261765,0.00163862
2019-08-08,220.94186401,226.77471924,216.51625061,226.51847839,6713525644.00000000,eth,107241825.65572999,eth,306119,23694208860.60620499,-0.02406961
2019-08-09,210.48890686,221.36433411,208.24597168,220.90864563,6964818795.00000000,eth,107255365.78072999,eth,326034,22576064698.09301758,-0.04731089
2019-08-10,206.73353577,213.73483276,203.79310608,210.53016663,6584748527.00000000,eth,107269096.59322999,eth,315155,22176119617.20755386,-0.01784118
2019-08-11,216.09286499,216.59864807,206.51080322,206.73223877,6440605605.00000000,eth,107282630.28072999,eth,293410,23183010941.05102158,0.04527243
2019-08-12,211.28807068,216.14256287,210.94648743,216.05590820,5674315559.00000000,eth,107296309.40572999,eth,349597,22670430205.28271484,-0.02223486
2019-08-13,208.70904541,211.38441467,205.42250061,211.34269714,5946313205.00000000,eth,107309873.34322999,eth,322202,22396541228.55030441,-0.01220620
2019-08-14,186.60774231,209.06643677,186.33192444,208.60398865,7444456154.00000000,eth,107323549.28072999,eth,321012,20027405227.92693329,-0.10589528
2019-08-15,188.50205994,189.46215820,178.14256287,186.68350220,8197244441.00000000,eth,107337058.96822999,eth,304059,20233256723.03944016,0.01015133
2019-08-16,185.44007874,188.90559387,180.38484192,188.64425659,7133915837.00000000,eth,107350730.53072999,eth,325186,19907127921.91608047,-0.01624375
2019-08-17,185.68768311,186.70314026,182.59388733,185.53166199,5512696513.00000000,eth,107364376.15572999,eth,290153,19936242256.42153549,0.00133523
2019-08-18,194.49353027,197.52249146,183.69224548,185.84109497,5969012024.00000000,eth,107377934.65572999,eth,283406,20884313584.66341400,0.04742289
2019-08-19,203.09193420,203.56015015,193.10824585,194.55603027,6145148692.00000000,eth,107391415.71822999,eth,295257,21810330335.13208771,0.04420920
2019-08-20,196.56541443,203.01599121,195.61953735,202.81314087,6408417610.00000000,eth,107405038.46822999,eth,304960,21112115898.23926544,-0.03213579
2019-08-21,186.89163208,197.02743530,182.68917847,196.62168884,7775772700.00000000,eth,107418668.90572999,eth,316421,20075650347.66141129,-0.04921406
2019-08-22,191.33291626,194.41551208,183.38452148,186.94123840,7569043874.00000000,eth,107432126.65572999,eth,305383,20555302093.02931976,0.02376395
2019-08-23,194.70620728,195.90649414,189.56231689,191.10687256,6658162377.00000000,eth,107445842.09322999,eth,312715,20920372401.48333359,0.01763048
2019-08-24,191.28956604,194.78498840,187.62725830,194.67163086,6249737982.00000000,eth,107459130.53072999,eth,297544,20555810446.26324844,-0.01754767
2019-08-25,186.84239197,192.16333008,184.96475220,191.23478699,5826017143.00000000,eth,107472943.46822999,eth,295058,20080501829.42138290,-0.02324839
2019-08-26,188.92938232,193.44218445,186.73554993,186.73554993,7207986636.00000000,eth,107486439.71822999,eth,309070,20307346664.19456482,0.01116979
2019-08-27,187.51666260,188.96318054,185.47293091,188.95005798,6042327402.00000000,eth,107499979.90572999,eth,308164,20158037461.23759842,-0.00747750
2019-08-28,173.88996887,187.93087769,172.18560791,187.49549866,6696604087.00000000,eth,107513598.03072999,eth,303065,18695536214.88792038,-0.07266924
2019-08-29,169.51673889,173.99639893,167.17089844,173.95869446,7129569083.00000000,eth,107527351.46822999,eth,308537,18227685962.54541397,-0.02514941
2019-08-30,168.83486938,170.77351379,167.07141113,169.48928833,5776520220.00000000,eth,107540974.09322999,eth,288572,18156666314.54095078,-0.00402243
2019-08-31,172.46978760,174.32397461,167.80258179,168.88789368,5830212249.00000000,eth,107554554.84322999,eth,282011,18549911228.97234726,0.02152943
2019-09-01,171.62942505,173.69685364,169.53128052,172.45840454,5554799576.00000000,eth,107568118.46822999,eth,275912,18461854326.28654480,-0.00487252
2019-09-02,178.34735107,180.14521790,170.45169067,171.69760132,6503447137.00000000,eth,107581748.65572999,eth,319698,19186919896.68183899,0.03914204
2019-09-03,179.49932861,182.34799194,175.97016907,178.35775757,6962728938.00000000,eth,107595232.34322999,eth,303296,19313271967.59978867,0.00645918
2019-09-04,175.99288940,180.13659668,175.32536316,179.49198914,5938120494.00000000,eth,107608696.65572999,eth,296005,18938365449.47241974,-0.01953455
2019-09-05,174.21713257,176.16390991,171.74682617,175.96627808,5589476516.00000000,eth,107622328.46822999,eth,326386,18749653466.06514359,-0.01008994
2019-09-06,169.95617676,177.71870422,168.34133911,174.17222595,6797611878.00000000,eth,107635890.21822999,eth,320381,18293384383.41399765,-0.02445773
2019-09-07,178.26261902,180.85160828,169.44412231,169.95527649,6791531342.00000000,eth,107649491.78072999,eth,284448,19189880340.84930420,0.04887402
2019-09-08,181.35552979,182.97708130,178.14250183,178.28259277,6472677266.00000000,eth,107663009.40572999,eth,279927,19525282109.04042435,0.01735030
2019-09-09,181.14945984,184.14945984,177.41935730,181.36248779,7232938985.00000000,eth,107676531.09322999,eth,316921,19505545444.86159897,-0.00113628
2019-09-10,179.78717041,184.06343079,178.12242126,181.21284485,6291476772.00000000,eth,107690027.65572999,eth,296904,19361285353.61516953,-0.00752025
2019-09-11,178.72549438,181.75746155,176.50091553,179.83949280,7157139035.00000000,eth,107703574.96822999,eth,295327,19249374683.20357513,-0.00590518
2019-09-12,181.01609802,181.99856567,177.84732056,178.80377197,5838605477.00000000,eth,107717215.34322999,eth,301354,19498550011.27664948,0.01281632
2019-09-13,181.10972595,181.49829102,178.58204651,180.97558594,5955041237.00000000,eth,107730587.34322999,eth,270785,19511057150.39637375,0.00051724
2019-09-14,188.10551453,188.44692993,180.37220764,181.32157898,6500686511.00000000,eth,107744211.09322999,eth,271533,20267280264.92954636,0.03862735
2019-09-15,189.78912354,190.39933777,186.44732666,188.06843567,6222874780.00000000,eth,107757733.71822999,eth,277976,20451245836.51762390,0.00895034
2019-09-16,197.11317444,198.20497131,189.68933105,189.68933105,8242029488.00000000,eth,107771456.03072999,eth,307380,21243173812.07388687,0.03859047
2019-09-17,208.60874939,213.73194885,196.71548462,197.11476135,10232590812.00000000,eth,107785017.15572999,eth,297547,22484897631.79863739,0.05831967
2019-09-18,211.39303589,216.71150208,208.05059814,208.05059814,9194634557.00000000,eth,107798713.53072999,eth,305563,22787897318.15426254,0.01334693
2019-09-19,221.28085327,222.87168884,204.68577576,211.24723816,10620070913.00000000,eth,107812126.59322999,eth,295149,23856759365.56322861,0.04677457
2019-09-20,218.05004883,221.59855652,215.15963745,221.06962585,8027974273.00000000,eth,107825784.34322999,eth,309840,23511417540.97217560,-0.01460047
2019-09-21,215.51620483,220.95829773,215.00016785,217.89738464,7743309778.00000000,eth,107839353.09322999,eth,242789,23241128110.40492630,-0.01162047
2019-09-22,211.54537964,216.08624268,207.64492798,215.48655701,7812854576.00000000,eth,107852819.34322999,eth,239625,22815765613.06468201,-0.01842472
2019-09-23,201.92131042,211.84051514,201.88723755,211.71321106,7494673136.00000000,eth,107866491.46822999,eth,251471,21780543308.19101334,-0.04549411
2019-09-24,168.11073303,203.50054932,162.72778320,201.84208679,11757739233.00000000,eth,107879817.59322999,eth,296761,18135755214.98078537,-0.16744432
2019-09-25,170.89270020,174.71977234,164.91348267,168.13357544,9766632018.00000000,eth,107893414.46822999,eth,278971,18438196931.76782227,0.01654842
2019-09-26,166.72712708,171.69264221,157.13032532,170.75691223,7848286154.00000000,eth,107906894.78072999,eth,265068,17991006558.39649963,-0.02437537
2019-09-27,174.71099854,175.61077881,163.20950317,166.65170288,7909313625.00000000,eth,107920293.90572999,eth,268165,18854862310.47762680,0.04788586
2019-09-28,174.57289124,175.77873230,170.77395630,174.68083191,6895423445.00000000,eth,107933824.59322999,eth,248610,18842319821.32945251,-0.00079049
2019-09-29,170.50347900,175.21022034,166.99769592,174.61274719,6497088199.00000000,eth,107947400.28072999,eth,231663,18405407297.29170990,-0.02331068
2019-09-30,179.87220764,179.87220764,167.03660583,170.46134949,7552915148.00000000,eth,107960845.84322999,eth,285523,19419155680.67640305,0.05494743
2019-10-01,177.34042358,185.04553223,175.81265259,180.20912170,7676276225.00000000,eth,107974416.90572999,eth,339783,19148228830.29587936,-0.01407546
2019-10-02,180.71051025,180.82612610,175.33427429,177.22406006,6335595250.00000000,eth,107987784.78072999,eth,327680,19514527688.91473007,0.01900349
2019-10-03,175.19934082,180.79920959,172.59986877,180.70370483,6381403725.00000000,eth,108001273.15572999,eth,288751,18921751864.63840485,-0.03049723
2019-10-04,176.98500061,178.55207825,173.56408691,175.23843384,6248928449.00000000,eth,108014799.71822999,eth,268748,19116999394.05793762,0.01019216
2019-10-05,176.35151672,177.71324158,173.06956482,176.94631958,5837211771.00000000,eth,108028348.09322999,eth,272795,19050963035.38967514,-0.00357931
2019-10-06,173.05914307,177.36454773,171.29977417,176.36437988,5852890674.00000000,eth,108041928.03072999,eth,343035,18697643480.24047089,-0.01866938
2019-10-07,181.18634033,182.35635376,171.52781677,172.94033813,7844316834.00000000,eth,108055323.46822999,eth,284288,19578148612.60244370,0.04696196
2019-10-08,182.02156067,184.35997009,179.13339233,181.11335754,7466282780.00000000,eth,108068687.71822999,eth,306302,19670831197.91710663,0.00460973
2019-10-09,193.29325867,194.30049133,180.66844177,182.03630066,9088122101.00000000,eth,108082111.53072999,eth,318125,20891543541.38409042,0.06192507
2019-10-10,191.65966797,193.89692688,188.30647278,193.19107056,8375913276.00000000,eth,108095480.71822999,eth,326182,20717543943.37837982,-0.00845136
2019-10-11,182.56968689,195.31880188,181.66183472,191.80107117,9128522970.00000000,eth,108108902.90572999,eth,315705,19737408553.48252869,-0.04742772
2019-10-12,180.82664490,186.30488586,179.98483276,182.53402710,7494328840.00000000,eth,108122216.34322999,eth,279716,19551377620.22369385,-0.00954727
2019-10-13,182.07514954,185.07591248,180.31715393,180.86131287,6733182273.00000000,eth,108135648.21822999,eth,250851,19688814319.52088165,0.00690443
2019-10-14,186.96090698,187.30361938,181.66227722,182.02847290,7276520699.00000000,eth,108149060.34322999,eth,300285,20219646411.06695175,0.02683374
2019-10-15,181.40606689,187.75987244,179.46278381,186.97705078,7731456579.00000000,eth,108162651.09322999,eth,302212,19621361119.70832443,-0.02971124
2019-10-16,176.01350403,181.66860962,174.06416321,181.34373474,7691244590.00000000,eth,108175986.84322999,eth,291507,19040434495.99838638,-0.02972647
2019-10-17,178.02835083,178.89955139,174.56582642,175.90689087,6737237423.00000000,eth,108189291.90572999,eth,285894,19260761215.45103073,0.01144711
2019-10-18,173.62133789,178.17979431,171.00505066,177.98855591,7566257807.00000000,eth,108202601.71822999,eth,310446,18786280473.56553268,-0.02475456
2019-10-19,172.91302490,175.60823059,172.21545410,173.64944458,6551453871.00000000,eth,108215936.78072999,eth,276993,18711944971.39682388,-0.00407964
2019-10-20,175.53437805,176.71868896,171.21072388,172.97476196,6801091120.00000000,eth,108229314.90572999,eth,248121,18997965478.94515610,0.01515995
2019-10-21,174.92098999,177.74172974,173.28775024,175.52474976,6815820627.00000000,eth,108242513.59322999,eth,271474,18933887636.75919342,-0.00349440
2019-10-22,172.30085754,175.65002441,172.26623535,174.90505981,6990951966.00000000,eth,108255960.09322999,eth,274766,18652594758.30664825,-0.01497895
2019-10-23,162.40278625,172.42057800,157.46342468,172.26280212,9624925919.00000000,eth,108269380.46822999,eth,275838,17583249054.13053894,-0.05744644
2019-10-24,162.16854858,164.14756775,160.88795471,162.51411438,7300917537.00000000,eth,108282581.71822999,eth,272369,17560029114.17203903,-0.00144233
2019-10-25,181.52320862,183.00012207,161.96601868,162.18971252,10358594018.00000000,eth,108295505.46822999,eth,290755,19658147631.51904297,0.11934904
2019-10-26,179.83547974,195.94250488,176.13380432,181.66706848,13831784986.00000000,eth,108308697.15572999,eth,303660,19477746512.61738205,-0.00929759
