Date,Close,High,Low,Open,Volume,asset_x,SplyCur,asset_y,AdrActCnt,MarketCap,Return,Inflation,USD_LBP
2018-06-04,7514.47021484,7753.81982422,7474.04003906,7722.52978516,4993169920.00000000,btc,17075273.58563205,btc,694350,128311634769.54025269,-0.02665455,0.00284720,1843.89496887
2018-06-05,7633.75976562,7643.22998047,7397.00000000,7500.89990234,4961739776.00000000,btc,17077461.08560475,btc,655014,130365235334.31616211,0.01587465,0.00582273,3131.52151524
2018-06-06,7653.97998047,7680.43017578,7502.00976562,7625.97021484,4692259840.00000000,btc,17079298.58557668,btc,653426,130724609454.45213318,0.00264879,0.00258709,2189.63978519
2018-06-07,7678.24023438,7741.27001953,7650.81982422,7650.81982422,4485799936.00000000,btc,17081086.08554928,btc,635530,131152682428.88743591,0.00316963,0.00349610,2621.24523043
2018-06-08,7624.91992188,7698.18994141,7558.39990234,7685.14013672,4227579904.00000000,btc,17082892.33552198,btc,640966,130255686092.36727905,-0.00694434,0.00403490,2611.55370742
2018-06-09,7531.97998047,7683.58007812,7531.97998047,7632.52001953,3845220096.00000000,btc,17084679.83552127,btc,503993,128681466493.86431885,-0.01218897,0.00265224,3084.51331043
2018-06-10,6786.02001953,7499.54980469,6709.06982422,7499.54980469,5804839936.00000000,btc,17086267.33552127,btc,527886,115947752197.91020203,-0.09903903,0.00806204,2659.78125916
2018-06-11,6906.91992188,6910.18017578,6706.62988281,6799.29003906,4745269760.00000000,btc,17088017.33549324,btc,586393,118025567359.86360168,0.01781603,0.00080240,1764.98457469
2018-06-12,6582.35986328,6907.95996094,6542.08007812,6905.81982422,4654380032.00000000,btc,17089829.83546594,btc,662032,112491409979.27742004,-0.04699056,0.00597787,1767.06673083
2018-06-13,6349.89990234,6631.66015625,6285.62988281,6596.87988281,5052349952.00000000,btc,17091617.33543784,btc,660241,108530059249.19348145,-0.03531560,0.00099041,2612.95445057
2018-06-14,6675.35009766,6707.14013672,6334.45996094,6342.75000000,5138710016.00000000,btc,17093529.83540978,btc,586144,114105296056.09268188,0.05125281,0.00378119,3362.37529891
2018-06-15,6456.58007812,6681.08007812,6433.87011719,6674.08007812,3955389952.00000000,btc,17095442.33540832,btc,613937,110378092409.53207397,-0.03277282,0.00611083,1556.68145754
2018-06-16,6550.16015625,6592.49023438,6402.29003906,6455.45019531,3194170112.00000000,btc,17097517.33540832,btc,434955,111991476821.18524170,0.01449375,0.00799231,2267.12216532
2018-06-17,6499.27001953,6589.10986328,6499.27001953,6545.52978516,3104019968.00000000,btc,17099479.83540756,btc,439145,111134136643.84350586,-0.00776930,0.00270374,2917.63984301
2018-06-18,6734.81982422,6781.14013672,6446.68017578,6510.06982422,4039200000.00000000,btc,17101529.83538026,btc,569167,115175722159.78738403,0.03624250,0.00199462,2890.38127891
2018-06-19,6769.93994141,6822.50000000,6709.91992188,6742.39013672,4057029888.00000000,btc,17103467.33537952,btc,628857,115789446650.32292175,0.00521471,0.00733873,3284.49342768
2018-06-20,6776.54980469,6821.56005859,6611.87988281,6770.75976562,3888640000.00000000,btc,17105404.83537873,btc,590701,115915627796.28634644,0.00097635,0.00519348,2846.31646176
2018-06-21,6729.74023438,6810.93994141,6715.16992188,6780.08984375,3529129984.00000000,btc,17107529.83412755,btc,556428,115129231835.49884033,-0.00690758,0.00255428,1510.49947633
2018-06-22,6083.68994141,6747.08007812,6006.60009766,6737.87988281,5079810048.00000000,btc,17109417.33410025,btc,616964,104088390138.78741455,-0.09599929,0.00812272,1539.37485522
2018-06-23,6162.47998047,6224.81982422,6071.81005859,6090.10009766,3431360000.00000000,btc,17111417.33410025,btc,473376,105448766758.83874512,0.01295103,0.00084616,2765.63742875
2018-06-24,6173.22998047,6223.77978516,5826.41015625,6164.27978516,4566909952.00000000,btc,17113554.83409953,btc,465159,105645909774.25912476,0.00174443,0.00479401,2935.10341987
2018-06-25,6249.18017578,6327.37011719,6119.68017578,6171.97021484,5500810240.00000000,btc,17115517.33409953,btc,618481,106957951622.49511719,0.01230315,0.00891665,3121.84641241
2018-06-26,6093.66992188,6290.16015625,6093.66992188,6253.54980469,3279759872.00000000,btc,17117342.33409953,btc,601757,104307434123.73991394,-0.02488490,0.00840682,1756.28210250
2018-06-27,6157.12988281,6180.00000000,6052.85009766,6084.39990234,3296219904.00000000,btc,17118854.83407223,btc,591319,105403012658.39532471,0.01041408,0.00304102,2536.16127134
2018-06-28,5903.43994141,6170.41015625,5873.04980469,6153.16015625,3467800064.00000000,btc,17120817.33404493,btc,566389,101071716879.32130432,-0.04120263,0.00109428,3028.01199435
2018-06-29,6218.29980469,6261.66015625,5835.75000000,5898.12988281,3966230016.00000000,btc,17122704.83401763,btc,584573,106474112125.09356689,0.05333498,0.00986419,2301.56746058
2018-06-30,6404.00000000,6465.50976562,6214.22021484,6214.22021484,4543860224.00000000,btc,17124467.33401689,btc,560237,109665088807.04415894,0.02986350,0.00867148,1566.73453621
2018-07-01,6385.81982422,6432.85009766,6289.29003906,6411.68017578,4788259840.00000000,btc,17126304.83401612,btc,476547,109365496924.67352295,-0.00283888,0.00265177,2809.70541863
2018-07-02,6614.18017578,6683.85986328,6305.70019531,6380.37988281,4396930048.00000000,btc,17128067.33401612,btc,662310,113288123410.09579468,0.03576054,0.00389464,2888.02527224
2018-07-03,6529.58984375,6671.37011719,6447.75000000,6596.66015625,4672309760.00000000,btc,17129517.33390629,btc,655359,111848722411.81408691,-0.01278924,0.00568597,1783.89658166
2018-07-04,6597.54980469,6771.91992188,6450.45996094,6550.87011719,4176689920.00000000,btc,17131192.33390629,btc,594400,113023894636.62744141,0.01040800,0.00467099,2892.26078766
2018-07-05,6639.14013672,6749.54003906,6546.64990234,6599.70996094,4999240192.00000000,btc,17132904.83387826,btc,555588,113747756141.18383789,0.00630391,0.00155729,2829.11936140
2018-07-06,6673.50000000,6700.93994141,6533.54980469,6638.68994141,4313959936.00000000,btc,17134904.83379718,btc,640591,114349787408.34547424,0.00517535,0.00772216,2014.37239784
2018-07-07,6856.93017578,6863.99023438,6579.24023438,6668.70996094,3961080064.00000000,btc,17136854.83379718,btc,460458,117506217027.84663391,0.02748635,0.00831237,1988.11397737
2018-07-08,6773.87988281,6885.91015625,6747.97998047,6857.79980469,3386210048.00000000,btc,17138829.83379718,btc,501981,116096374626.10539246,-0.01211188,0.00979466,3447.14649585
2018-07-09,6741.75000000,6838.68017578,6724.33984375,6775.08007812,3718129920.00000000,btc,17140529.83376909,btc,627774,115557167006.81275940,-0.00474320,0.00378140,3391.51994893
2018-07-10,6329.95019531,6767.74023438,6320.72021484,6739.20996094,4052430080.00000000,btc,17142392.33368776,btc,669373,108510489700.75032043,-0.06108203,0.00563627,2919.55083596
2018-07-11,6394.70996094,6444.95996094,6330.47021484,6330.77001953,3644859904.00000000,btc,17144079.83366046,btc,636817,109631418083.41627502,0.01023069,0.00165396,2492.93110006
2018-07-12,6228.81005859,6397.10009766,6136.41992188,6396.77978516,3770170112.00000000,btc,17145842.33363316,btc,923421,106798195190.79675293,-0.02594330,0.00282458,3304.22888241
2018-07-13,6238.04980469,6310.54980469,6192.24023438,6235.02978516,3805400064.00000000,btc,17147629.83349486,btc,941540,106967768933.68615723,0.00148339,0.00584017,1848.17021066
2018-07-14,6276.12011719,6298.18994141,6212.22021484,6247.50000000,2923670016.00000000,btc,17149292.33349486,btc,793757,107631018609.77644348,0.00610292,0.00164956,2628.70703453
2018-07-15,6359.64013672,6403.45996094,6256.50976562,6272.70019531,3285459968.00000000,btc,17150954.83349486,btc,502106,109073900742.14436340,0.01330759,0.00556891,2191.26954313
2018-07-16,6741.75000000,6741.75000000,6357.00976562,6357.00976562,4725799936.00000000,btc,17152454.83346756,btc,602482,115637562373.52992249,0.06008357,0.00254013,2670.66224692
2018-07-17,7321.04003906,7387.24023438,6684.16992188,6739.64990234,5961950208.00000000,btc,17154442.33344026,btc,681518,125588359170.90487671,0.08592577,0.00154002,3441.94617267
2018-07-18,7370.77978516,7534.99023438,7280.47021484,7315.31982422,6103410176.00000000,btc,17156617.33341148,btc,762246,126457648222.77067566,0.00679408,0.00144544,2810.56981133
2018-07-19,7466.85986328,7494.45996094,7295.45996094,7378.20019531,5111629824.00000000,btc,17158754.83338348,btc,626926,128122017769.27424622,0.01303527,0.00012370,2533.32817353
2018-07-20,7354.12988281,7594.66992188,7323.25976562,7467.39990234,4936869888.00000000,btc,17160679.83335618,btc,653321,126201868371.86251831,-0.01509737,0.00131574,2699.90006615
2018-07-21,7419.29003906,7437.64013672,7262.41015625,7352.72021484,3726609920.00000000,btc,17162392.33335618,btc,511119,127332766485.35212708,0.00886035,0.00794298,2288.58805024
2018-07-22,7418.49023438,7537.95019531,7383.81982422,7417.79980469,3695460096.00000000,btc,17164667.33335618,btc,459458,127335916988.79838562,-0.00010780,0.00536934,2051.82491887
2018-07-23,7711.10986328,7771.50000000,7409.10009766,7414.70996094,5132480000.00000000,btc,17166742.33332888,btc,716690,132374636126.94009399,0.03944463,0.00067456,1794.50465788
2018-07-24,8424.26953125,8424.26953125,7705.50000000,7716.50976562,7277689856.00000000,btc,17168729.83330082,btc,717759,144634007624.93899536,0.09248470,0.00324606,2497.21118213
2018-07-25,8181.39013672,8416.87011719,8086.35986328,8379.66015625,5845400064.00000000,btc,17170942.33327280,btc,771199,140482178243.60452271,-0.02883091,0.00234727,2308.67301038
2018-07-26,7951.58007812,8290.33007812,7878.70996094,8176.85009766,4899089920.00000000,btc,17173004.83327280,btc,641543,136552523113.79632568,-0.02808937,0.00982257,3448.57053932
2018-07-27,8165.00976562,8262.66015625,7839.75976562,7950.39990234,5195879936.00000000,btc,17175092.33327127,btc,721812,140234796626.67098999,0.02684117,0.00050180,1806.61161374
2018-07-28,8192.15039062,8222.84960938,8110.77001953,8169.06005859,3988750080.00000000,btc,17176904.83327054,btc,545883,140715787639.60568237,0.00332402,0.00337729,3301.24692301
2018-07-29,8218.45996094,8272.25976562,8141.18017578,8205.82031250,4107190016.00000000,btc,17179029.83316199,btc,494042,141185168851.59265137,0.00321156,0.00308052,2077.68980340
2018-07-30,8180.47998047,8235.50000000,7917.50000000,8221.58007812,5551400000.00000000,btc,17180704.83316199,btc,638966,140546411938.02435303,-0.00462130,0.00098511,3357.94558320
2018-07-31,7780.43994141,8181.52978516,7696.93017578,8181.20019531,5287530000.00000000,btc,17182542.33315121,btc,696566,133687738663.75340271,-0.04890178,0.00962880,2157.96128732
2018-08-01,7624.91015625,7769.04003906,7504.95019531,7769.04003906,4797620000.00000000,btc,17184417.33311234,btc,698015,131029638252.48680115,-0.01998984,0.00969382,1967.77109479
2018-08-02,7567.14990234,7712.77001953,7523.43994141,7634.18994141,4214110000.00000000,btc,17186329.83261354,btc,622521,130051534114.50900269,-0.00757520,0.00666972,3165.46939851
2018-08-03,7434.39013672,7562.14013672,7328.64990234,7562.14013672,4627150000.00000000,btc,17188404.83253624,btc,694601,127785307352.93629456,-0.01754422,0.00519644,2692.06581739
2018-08-04,7032.85009766,7497.49023438,6984.06982422,7438.66992188,4268390000.00000000,btc,17190604.83253624,btc,547308,120898946875.27247620,-0.05401116,0.00864041,2701.37824594
2018-08-05,7068.47998047,7102.77001953,6940.70019531,7031.08007812,3679110000.00000000,btc,17192604.83229624,btc,495532,121525583069.19627380,0.00506621,0.00893729,1581.47576673
2018-08-06,6951.79980469,7166.54980469,6890.54003906,7062.93994141,3925900000.00000000,btc,17194242.33226815,btc,651894,119530930487.21124268,-0.01650711,0.00031268,3118.05790501
2018-08-07,6753.12011719,7146.56005859,6748.24023438,6958.31982422,4682800000.00000000,btc,17196129.83224085,btc,710766,116127530307.87379456,-0.02857960,0.00462377,3024.80867236
2018-08-08,6305.79980469,6746.85009766,6226.22021484,6746.85009766,5064430000.00000000,btc,17198092.33222845,btc,634443,108447727269.56372070,-0.06623906,0.00598561,2843.43207772
2018-08-09,6568.22998047,6625.72998047,6249.06982422,6305.56005859,4267040000.00000000,btc,17199954.83222299,btc,636143,112973258991.71539307,0.04161727,0.00870691,1575.24181906
2018-08-10,6184.70996094,6591.25976562,6124.52001953,6571.41992188,4528680000.00000000,btc,17202154.83203226,btc,656819,106390338339.25906372,-0.05839016,0.00739061,2984.96088534
2018-08-11,6295.72998047,6455.74023438,6109.02978516,6185.79003906,4047850000.00000000,btc,17204279.83203226,btc,523641,108313500330.89935303,0.01795072,0.00261643,2941.28462192
2018-08-12,6322.68994141,6409.85009766,6237.50000000,6283.64990234,5665250000.00000000,btc,17206217.33203152,btc,486939,108789577254.88555908,0.00428226,0.00240827,3061.23298180
2018-08-13,6297.56982422,6537.04980469,6225.72021484,6341.35986328,4083980000.00000000,btc,17208092.33203076,btc,602328,108369163002.56695557,-0.00397301,0.00782828,2718.41055710
2018-08-14,6199.70996094,6287.93994141,5971.04980469,6287.66015625,5301700000.00000000,btc,17209792.33203076,btc,672592,106695720946.55690002,-0.01553931,0.00331821,1741.42017850
2018-08-15,6308.52001953,6588.49023438,6221.41992188,6221.41992188,4895450000.00000000,btc,17211804.83202991,btc,677460,108581015355.12538147,0.01755083,0.00461931,2906.30135060
2018-08-16,6334.72998047,6473.50000000,6276.41015625,6294.22998047,4328420000.00000000,btc,17213779.83202991,btc,621029,109044647179.14819336,0.00415469,0.00153435,2896.11913898
2018-08-17,6580.62988281,6582.50000000,6324.97021484,6340.91015625,4992990000.00000000,btc,17215679.83202445,btc,650774,113290017155.55258179,0.03881774,0.00565891,2688.75493639
2018-08-18,6423.75976562,6617.35009766,6353.72998047,6583.43017578,3984520000.00000000,btc,17217679.83181445,btc,498238,110602238961.02267456,-0.02383816,0.00733453,2336.14423908
2018-08-19,6506.06982422,6537.97998047,6361.54980469,6422.56982422,3311170000.00000000,btc,17219492.33156289,btc,502449,112031219446.74748230,0.01281338,0.00732039,2944.52608230
2018-08-20,6308.52978516,6536.91992188,6297.93017578,6500.50976562,3665100000.00000000,btc,17221367.33110289,btc,639365,108641508749.37936401,-0.03036242,0.00554775,1577.04364156
2018-08-21,6488.75976562,6500.87011719,6298.24023438,6301.06982422,3377180000.00000000,btc,17223217.33110221,btc,589991,111757319652.67120361,0.02856925,0.00731412,2393.56671519
2018-08-22,6376.70996094,6816.79003906,6310.10986328,6486.25000000,4668110000.00000000,btc,17225217.33110071,btc,622189,109840214934.54316711,-0.01726829,0.00266585,3180.89185037
2018-08-23,6534.87988281,6546.54003906,6371.33984375,6371.33984375,3426180000.00000000,btc,17227079.83107268,btc,574017,112576897427.68182373,0.02480431,0.00851085,1794.37675083
2018-08-24,6719.95996094,6719.95996094,6498.64013672,6551.52001953,4097820000.00000000,btc,17228904.83104538,btc,633016,115777550635.42762756,0.02832188,0.00055020,3466.57483804
2018-08-25,6763.18994141,6789.62988281,6700.95996094,6719.95019531,3312600000.00000000,btc,17230592.33104538,btc,540988,116533768737.79780579,0.00643307,0.00773230,3200.60713844
2018-08-26,6707.25976562,6774.75000000,6620.75000000,6754.64013672,3295500000.00000000,btc,17232754.83104323,btc,495145,115584563129.13607788,-0.00826979,0.00307650,1515.23418465
2018-08-27,6884.64013672,6884.64013672,6689.70996094,6710.79980469,4019000000.00000000,btc,17235067.33088593,btc,675295,118657236305.26736450,0.02644603,0.00783526,1805.18463751
2018-08-28,7096.27978516,7109.56005859,6882.33984375,6891.08007812,4659940000.00000000,btc,17236979.83085863,btc,676219,122318431530.86807251,0.03074084,0.00246114,1762.35287554
2018-08-29,7047.16015625,7113.29980469,6970.81982422,7091.70996094,4145880000.00000000,btc,17238717.33083133,btc,643056,121484001918.69090271,-0.00692188,0.00122086,2081.52112060
2018-08-30,6978.22998047,7072.68994141,6834.68994141,7043.75976562,4463250000.00000000,btc,17240642.33080327,btc,626114,120309167195.35002136,-0.00978127,0.00947444,2285.87853968
2018-08-31,7037.58007812,7057.16992188,6920.16015625,6973.97021484,4495650000.00000000,btc,17242579.83077441,btc,658225,121346036312.53791809,0.00850504,0.00653380,2186.68774953
2018-09-01,7193.25000000,7242.29003906,7038.04980469,7044.81005859,4116050000.00000000,btc,17244467.33077441,btc,556577,124043764627.09303284,0.02211981,0.00333656,2570.94493994
2018-09-02,7272.72021484,7306.31005859,7132.16015625,7189.58007812,4329540000.00000000,btc,17246267.33077364,btc,491997,125427277047.11682129,0.01104789,0.00511951,3050.64590057
2018-09-03,7260.06005859,7317.93994141,7208.14990234,7279.02978516,4087760000.00000000,btc,17248067.33074558,btc,616107,125222004715.88171387,-0.00174077,0.00054886,2837.67769033
2018-09-04,7361.66015625,7388.25976562,7255.43994141,7263.00000000,4273640000.00000000,btc,17249642.33071828,btc,646393,126986004655.61212158,0.01399439,0.00404742,3268.74818980
2018-09-05,6792.83007812,7388.43017578,6792.83007812,7361.45996094,5800460000.00000000,btc,17251292.33042880,btc,644928,117185097428.66387939,-0.07726927,0.00084279,2953.59237244
2018-09-06,6529.16992188,6755.14013672,6404.72021484,6755.14013672,5523470000.00000000,btc,17253167.33040071,btc,659910,112648861190.72868347,-0.03881448,0.00464285,2766.78494517
